2020-07-25 23:29:07,373 INFO  Logger.cs: 70 - 
2020-07-25 23:33:42,523 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-1
2020-07-25 23:33:42,524 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in chassis_plat-1
2020-07-25 23:33:42,525 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor-2
2020-07-25 23:33:42,526 INFO  ExportHelperExtension.cs: 1142 - Found 26 in motor-2
2020-07-25 23:33:42,527 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor-2
2020-07-25 23:33:42,527 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor_support-1
2020-07-25 23:33:42,528 INFO  ExportHelperExtension.cs: 1142 - Found 44 in motor_support-1
2020-07-25 23:33:42,529 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor_support-1
2020-07-25 23:33:42,529 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from full bot.SLDASM
2020-07-25 23:33:42,530 INFO  ExportHelperExtension.cs: 1142 - Found 65 in full bot.SLDASM
2020-07-25 23:33:42,531 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in full bot.SLDASM
2020-07-25 23:33:42,532 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-25 23:33:42,532 INFO  ExportHelperExtension.cs: 1167 - 12 components to check
2020-07-25 23:33:42,533 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-1
2020-07-25 23:33:42,534 INFO  ExportHelperExtension.cs: 1142 - Found 26 in motor-1
2020-07-25 23:33:42,535 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-1
2020-07-25 23:33:42,536 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor_support-2
2020-07-25 23:33:42,536 INFO  ExportHelperExtension.cs: 1142 - Found 44 in motor_support-2
2020-07-25 23:33:42,537 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor_support-2
2020-07-25 23:33:42,538 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from L clamp-1
2020-07-25 23:33:42,539 INFO  ExportHelperExtension.cs: 1142 - Found 39 in L clamp-1
2020-07-25 23:33:42,544 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in L clamp-1
2020-07-25 23:33:42,545 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from chassis_plat-2
2020-07-25 23:33:42,801 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-2
2020-07-25 23:33:42,802 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in chassis_plat-2
2020-07-25 23:33:42,802 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from camera_staff-1
2020-07-25 23:33:42,803 INFO  ExportHelperExtension.cs: 1142 - Found 30 in camera_staff-1
2020-07-25 23:33:42,803 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in camera_staff-1
2020-07-25 23:33:42,804 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from belt_left-2
2020-07-25 23:33:42,804 INFO  ExportHelperExtension.cs: 1142 - Found 44 in belt_left-2
2020-07-25 23:33:42,805 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in belt_left-2
2020-07-25 23:33:42,805 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from camera_rod-1
2020-07-25 23:33:42,806 INFO  ExportHelperExtension.cs: 1142 - Found 30 in camera_rod-1
2020-07-25 23:33:42,806 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in camera_rod-1
2020-07-25 23:33:42,807 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from chassis_plat-3
2020-07-25 23:33:42,807 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-3
2020-07-25 23:33:42,808 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in chassis_plat-3
2020-07-25 23:33:42,809 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from belt_left-1
2020-07-25 23:33:42,809 INFO  ExportHelperExtension.cs: 1142 - Found 44 in belt_left-1
2020-07-25 23:33:42,809 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in belt_left-1
2020-07-25 23:33:42,809 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from chassis_plat-1
2020-07-25 23:33:42,810 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-1
2020-07-25 23:33:42,810 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in chassis_plat-1
2020-07-25 23:33:42,811 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-2
2020-07-25 23:33:42,811 INFO  ExportHelperExtension.cs: 1142 - Found 26 in motor-2
2020-07-25 23:33:42,812 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-2
2020-07-25 23:33:42,812 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor_support-1
2020-07-25 23:33:42,813 INFO  ExportHelperExtension.cs: 1142 - Found 44 in motor_support-1
2020-07-25 23:33:42,813 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor_support-1
2020-07-25 23:33:43,340 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-25 23:33:43,347 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-25 23:33:43,352 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-25 23:36:16,915 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-25 23:36:17,574 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-25 23:37:47,684 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-25 23:38:15,321 INFO  SwAddin.cs: 271 - Assembly export called for file full bot.SLDASM
2020-07-25 23:38:23,960 INFO  SwAddin.cs: 290 - Saving assembly
2020-07-25 23:38:24,503 INFO  SwAddin.cs: 293 - Opening property manager
2020-07-25 23:38:24,504 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from full bot.SLDASM
2020-07-25 23:38:24,505 INFO  ExportHelperExtension.cs: 1142 - Found 65 in full bot.SLDASM
2020-07-25 23:38:24,506 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in full bot.SLDASM
2020-07-25 23:38:24,507 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-25 23:38:24,507 INFO  ExportHelperExtension.cs: 1167 - 12 components to check
2020-07-25 23:38:24,507 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor-1
2020-07-25 23:38:24,508 INFO  ExportHelperExtension.cs: 1142 - Found 26 in motor-1
2020-07-25 23:38:24,509 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor-1
2020-07-25 23:38:24,510 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor_support-2
2020-07-25 23:38:24,511 INFO  ExportHelperExtension.cs: 1142 - Found 44 in motor_support-2
2020-07-25 23:38:24,512 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor_support-2
2020-07-25 23:38:24,512 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from L clamp-1
2020-07-25 23:38:24,513 INFO  ExportHelperExtension.cs: 1142 - Found 39 in L clamp-1
2020-07-25 23:38:24,514 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in L clamp-1
2020-07-25 23:38:24,515 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from chassis_plat-2
2020-07-25 23:38:24,516 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-2
2020-07-25 23:38:24,517 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in chassis_plat-2
2020-07-25 23:38:24,518 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from camera_staff-1
2020-07-25 23:38:24,519 INFO  ExportHelperExtension.cs: 1142 - Found 30 in camera_staff-1
2020-07-25 23:38:24,520 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in camera_staff-1
2020-07-25 23:38:24,521 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from belt_left-2
2020-07-25 23:38:24,522 INFO  ExportHelperExtension.cs: 1142 - Found 44 in belt_left-2
2020-07-25 23:38:24,524 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in belt_left-2
2020-07-25 23:38:24,524 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from camera_rod-1
2020-07-25 23:38:24,526 INFO  ExportHelperExtension.cs: 1142 - Found 30 in camera_rod-1
2020-07-25 23:38:24,530 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in camera_rod-1
2020-07-25 23:38:24,532 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from chassis_plat-3
2020-07-25 23:38:24,719 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-3
2020-07-25 23:38:24,721 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in chassis_plat-3
2020-07-25 23:38:24,722 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from belt_left-1
2020-07-25 23:38:24,722 INFO  ExportHelperExtension.cs: 1142 - Found 44 in belt_left-1
2020-07-25 23:38:24,723 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in belt_left-1
2020-07-25 23:38:24,723 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from chassis_plat-1
2020-07-25 23:38:24,724 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-1
2020-07-25 23:38:24,724 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in chassis_plat-1
2020-07-25 23:38:24,726 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor-2
2020-07-25 23:38:24,726 INFO  ExportHelperExtension.cs: 1142 - Found 26 in motor-2
2020-07-25 23:38:24,727 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor-2
2020-07-25 23:38:24,727 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor_support-1
2020-07-25 23:38:24,727 INFO  ExportHelperExtension.cs: 1142 - Found 44 in motor_support-1
2020-07-25 23:38:24,728 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor_support-1
2020-07-25 23:38:24,729 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from full bot.SLDASM
2020-07-25 23:38:24,730 INFO  ExportHelperExtension.cs: 1142 - Found 65 in full bot.SLDASM
2020-07-25 23:38:24,732 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in full bot.SLDASM
2020-07-25 23:38:24,733 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-25 23:38:24,733 INFO  ExportHelperExtension.cs: 1167 - 12 components to check
2020-07-25 23:38:24,734 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-1
2020-07-25 23:38:24,734 INFO  ExportHelperExtension.cs: 1142 - Found 26 in motor-1
2020-07-25 23:38:24,736 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-1
2020-07-25 23:38:24,736 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor_support-2
2020-07-25 23:38:24,737 INFO  ExportHelperExtension.cs: 1142 - Found 44 in motor_support-2
2020-07-25 23:38:24,737 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor_support-2
2020-07-25 23:38:24,738 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from L clamp-1
2020-07-25 23:38:24,738 INFO  ExportHelperExtension.cs: 1142 - Found 39 in L clamp-1
2020-07-25 23:38:24,739 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in L clamp-1
2020-07-25 23:38:24,740 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from chassis_plat-2
2020-07-25 23:38:24,740 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-2
2020-07-25 23:38:24,741 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in chassis_plat-2
2020-07-25 23:38:24,741 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from camera_staff-1
2020-07-25 23:38:24,743 INFO  ExportHelperExtension.cs: 1142 - Found 30 in camera_staff-1
2020-07-25 23:38:24,743 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in camera_staff-1
2020-07-25 23:38:24,744 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from belt_left-2
2020-07-25 23:38:24,744 INFO  ExportHelperExtension.cs: 1142 - Found 44 in belt_left-2
2020-07-25 23:38:24,745 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in belt_left-2
2020-07-25 23:38:24,745 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from camera_rod-1
2020-07-25 23:38:24,746 INFO  ExportHelperExtension.cs: 1142 - Found 30 in camera_rod-1
2020-07-25 23:38:24,746 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in camera_rod-1
2020-07-25 23:38:24,747 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from chassis_plat-3
2020-07-25 23:38:24,747 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-3
2020-07-25 23:38:24,748 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in chassis_plat-3
2020-07-25 23:38:24,748 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from belt_left-1
2020-07-25 23:38:24,749 INFO  ExportHelperExtension.cs: 1142 - Found 44 in belt_left-1
2020-07-25 23:38:24,750 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in belt_left-1
2020-07-25 23:38:24,750 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from chassis_plat-1
2020-07-25 23:38:24,751 INFO  ExportHelperExtension.cs: 1142 - Found 24 in chassis_plat-1
2020-07-25 23:38:24,751 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in chassis_plat-1
2020-07-25 23:38:24,752 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-2
2020-07-25 23:38:24,753 INFO  ExportHelperExtension.cs: 1142 - Found 26 in motor-2
2020-07-25 23:38:24,754 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-2
2020-07-25 23:38:24,754 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor_support-1
2020-07-25 23:38:24,755 INFO  ExportHelperExtension.cs: 1142 - Found 44 in motor_support-1
2020-07-25 23:38:24,756 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor_support-1
2020-07-25 23:38:24,801 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-25 23:38:24,803 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-25 23:38:24,806 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-25 23:39:32,633 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-25 23:39:33,231 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-25 23:40:48,308 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-07-25 23:41:17,513 INFO  ExportHelperExtension.cs: 338 - Creating joint Left
2020-07-25 23:41:17,522 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-25 23:41:17,525 INFO  ExportHelperExtension.cs: 1414 - Fixing 103
2020-07-25 23:41:17,526 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-25 23:41:17,526 INFO  ExportHelperExtension.cs: 1414 - Fixing 151
2020-07-25 23:41:17,527 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2020-07-25 23:41:17,527 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-25 23:41:17,528 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-25 23:41:17,528 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-07-25 23:41:17,528 INFO  ExportHelperExtension.cs: 1414 - Fixing 92
2020-07-25 23:41:17,529 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2020-07-25 23:41:17,529 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-25 23:41:17,530 INFO  ExportHelperExtension.cs: 1414 - Fixing 271
2020-07-25 23:41:17,530 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2020-07-25 23:41:17,530 INFO  ExportHelperExtension.cs: 1414 - Fixing 96
2020-07-25 23:41:17,531 INFO  ExportHelperExtension.cs: 1414 - Fixing 271
2020-07-25 23:41:17,532 INFO  ExportHelperExtension.cs: 1414 - Fixing 43
2020-07-25 23:41:17,532 INFO  ExportHelperExtension.cs: 1414 - Fixing 50
2020-07-25 23:41:18,153 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-07-25 23:41:18,153 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-25 23:41:18,154 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-25 23:41:18,154 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-25 23:41:18,322 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 103
2020-07-25 23:41:18,324 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2020-07-25 23:41:18,324 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 151
2020-07-25 23:41:18,324 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2020-07-25 23:41:18,325 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-07-25 23:41:18,325 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 92
2020-07-25 23:41:18,326 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2020-07-25 23:41:18,326 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-07-25 23:41:18,326 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 271
2020-07-25 23:41:18,327 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2020-07-25 23:41:18,327 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 96
2020-07-25 23:41:18,327 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 271
2020-07-25 23:41:18,328 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 43
2020-07-25 23:41:18,328 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 50
2020-07-25 23:41:21,106 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child Left failed
2020-07-25 23:41:21,196 INFO  ExportHelperExtension.cs: 338 - Creating joint Right
2020-07-25 23:41:21,197 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-25 23:41:21,197 INFO  ExportHelperExtension.cs: 1414 - Fixing 103
2020-07-25 23:41:21,198 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-25 23:41:21,198 INFO  ExportHelperExtension.cs: 1414 - Fixing 151
2020-07-25 23:41:21,198 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2020-07-25 23:41:21,199 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-25 23:41:21,199 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-25 23:41:21,199 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-07-25 23:41:21,200 INFO  ExportHelperExtension.cs: 1414 - Fixing 92
2020-07-25 23:41:21,200 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2020-07-25 23:41:21,200 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-07-25 23:41:21,200 INFO  ExportHelperExtension.cs: 1414 - Fixing 271
2020-07-25 23:41:21,201 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2020-07-25 23:41:21,201 INFO  ExportHelperExtension.cs: 1414 - Fixing 96
2020-07-25 23:41:21,201 INFO  ExportHelperExtension.cs: 1414 - Fixing 271
2020-07-25 23:41:21,202 INFO  ExportHelperExtension.cs: 1414 - Fixing 43
2020-07-25 23:41:21,202 INFO  ExportHelperExtension.cs: 1414 - Fixing 50
2020-07-25 23:41:21,797 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-07-25 23:41:21,799 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-07-25 23:41:21,799 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-07-25 23:41:21,799 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-07-25 23:41:21,799 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 103
2020-07-25 23:41:21,800 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 25
2020-07-25 23:41:21,800 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 151
2020-07-25 23:41:21,800 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2020-07-25 23:41:21,801 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-07-25 23:41:21,801 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 92
2020-07-25 23:41:21,801 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2020-07-25 23:41:21,802 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2020-07-25 23:41:21,802 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 271
2020-07-25 23:41:21,802 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 23
2020-07-25 23:41:21,803 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 96
2020-07-25 23:41:21,803 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 271
2020-07-25 23:41:21,803 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 43
2020-07-25 23:41:21,804 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 50
2020-07-25 23:41:24,422 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child Right failed
